,temp,time,operation,L_before,a_before,b_before,L_after,a_after,b_after,delta_L,delta_a,delta_b,color_diff_E
25,275,30,std,2.85649902530136,0.8269844909152079,1.2437509571664178,4.544217891457197,0.48614851330033604,1.2938756840262073,5.501516637933609,0.9858700004250537,1.7129934623875656,5.476034869615035
26,275,40,mean,75.43104166666667,5.431041666666666,18.613958333333333,43.86354166666666,6.874583333333334,17.060208333333335,-31.5675,1.4435416666666667,-1.5537499999999997,31.668998188926622
27,275,40,std,0.6285147625454693,0.31753196912821186,0.636197947194255,1.836366080389657,0.3469070531800979,0.9344642100846225,1.480502358675106,0.4133747441221032,1.3834979180908444,1.5057533971722983
28,275,50,mean,76.905,5.25875,18.337083333333332,43.769375000000004,6.517083333333333,16.81125,-33.135625,1.258333333333333,-1.5258333333333336,33.27783626942345
29,275,50,std,1.703719335591425,0.4375299381853893,1.1171486469090763,3.0553430049111623,0.5050803952577836,1.4866464116229823,3.182496615465098,0.7695158282511659,2.2683650812521274,3.162626594374506
30,300,10,mean,74.2371875,5.7715625,19.00234375,45.52328125,6.875624999999999,17.62890625,-28.71390625,1.1040625,-1.3734375,28.84667792635127
31,300,10,std,3.9235946705653593,0.7189172165734482,1.2313197748338265,2.2268327958325114,0.5131009832845957,1.1955673650634504,4.566776021348832,0.965414161885071,1.7734597330086679,4.472798248955391
32,300,20,mean,76.78468749999999,5.29890625,18.44828125,37.8475,4.81625,12.611093749999998,-38.9371875,-0.48265625,-5.837187500000001,39.47074062245626
33,300,20,std,2.997648268040947,0.46679289853108047,1.010209085206292,3.469821366794019,1.2193746771089693,2.476658730479818,5.321567816703812,1.390238351366812,2.794724320532846,5.471610996980822
34,300,30,mean,74.12593749999999,5.77125,18.7040625,38.44375,5.196875,13.412812500000001,-35.6821875,-0.5743750000000001,-5.29125,36.10592568386374
35,300,30,std,4.248576874242621,0.8019410974688376,0.8908489240918213,2.0374521125933516,0.7671031366265049,1.7683733613799137,5.484905540634454,0.6915794552017452,1.5302531173549696,5.504351620428057
36,300,40,mean,77.89291666666666,5.380624999999999,18.947083333333335,34.59291666666667,3.5393749999999997,10.209375,-43.300000000000004,-1.8412500000000003,-8.737708333333332,44.293565835617564
37,300,40,std,1.3197629676499274,0.6367016277393653,0.9698255125653762,1.7573419947536746,1.2294946310872366,1.978668589809287,2.055705086887544,1.689361738973149,2.4876984489071488,2.3874372904461496
38,300,50,mean,77.03395833333333,5.223958333333333,18.483125,33.709583333333335,2.7406249999999996,8.941458333333333,-43.324374999999996,-2.4833333333333334,-9.541666666666666,44.4848507729099
39,300,50,std,1.9682746949607142,0.43571286457323005,0.9627092892103588,0.9201594642866591,0.9370628768158427,1.3924461708276132,1.7639545831105152,1.1142201419929076,1.7558683774318755,1.6096724703918628
40,325,10,mean,74.88640625000001,5.885624999999999,19.30328125,36.4959375,4.16578125,11.480625,-38.39046875,-1.71984375,-7.8226562500000005,39.290603019360134
41,325,10,std,2.488452293388052,0.49242475857448803,0.6140240796878473,2.991306302078933,1.3176371404634022,2.7226760149785876,3.9295261759227302,1.2121154172446706,2.5554686099555703,4.1596845207958415
42,325,20,mean,77.026875,5.298749999999999,18.293125,33.220416666666665,2.0814583333333334,8.03375,-43.80645833333333,-3.2172916666666667,-10.259375,45.15058089462198
43,325,20,std,1.5641545282669085,0.3393274010544728,0.656490204266501,0.9791528216917678,0.837910241431047,1.3897583212520666,1.7536994205967633,1.0564769626901647,1.7306233119521826,1.7531451151752502
44,325,30,mean,76.51104166666666,5.250208333333333,18.432708333333334,31.121041666666667,0.7229166666666668,6.2718750000000005,-45.39000000000001,-4.527291666666667,-12.160833333333334,47.2515430378931
45,325,30,std,1.2030408980921092,0.3267407690231569,0.47665831280186516,0.8354518196208575,1.236458495028878,1.550656218330423,1.2353946737783845,1.3015910714874648,1.5414539051959912,1.1856833984964488
46,325,40,mean,76.66104166666666,5.359583333333333,19.23,31.352083333333336,-0.10499999999999997,5.349166666666666,-45.30895833333333,-5.464583333333333,-13.880833333333333,47.766596969568695
47,325,40,std,2.8261741973862184,0.38558581203114345,0.8468389281396822,0.7953213142546863,1.3834354401349116,1.5352189300293841,2.488566398879324,1.4741820066234976,1.7488644745533055,2.231549207043759
48,325,50,mean,77.561875,5.1825,18.43854166666667,30.998125,-0.5810416666666667,4.93,-46.56375,-5.763541666666668,-13.508541666666666,48.856166189143856
49,325,50,std,2.178377940608025,0.4976690346858104,0.8846564174584135,0.30057148581511584,0.7336711524443891,0.7709126947837371,2.14533102638403,1.0205828321973118,1.26637863583163,2.013381351215586
